Non-trivial	Trivial
6.17662	0.471826
3.0043	0.560096
0.141776	0.062536
0.16125	0.039636
0.192004	0.051869
0.222779	0.047019
0.021805	0.260208
0.185335	0.133405
0.252577	0.202487
0.145971	0.061376
0.090658	0.071547
0.135574	0.069323
0.169837	0.065824
1.925992	0.048316
109.1041	8.520741
0.154207	0.08071
0.295002	0.268372
1.767121	1.375825
0.310065	0.027803
0.351889	0.341778
0.352831	0.261982
0.032186	0.046344
0.232852	0.939456
0.389169	0.870266
0.61486	0.138686
0.261574	0.156259
0.024992	0.152166
3.724321	1.974028
0.315467	0.845347
4.355765	0.057001
0.188845	0.052955
2.861751	1.916463
0.070235	0.073296
0.254581	0.086488
0.110665	0.142373
0.106481	0.069862
0.134864	0.068785
0.289826	1.090953
0.021955	0.021674
1.79192	0.050041
0.096846	0.101703
0	0
0.067315	0.087258
0.084338	0.087193
0.047026	0.053018
0.160129	0.093848
1.71701	0.099333
0.105273	0.026783
0.071711	0.118055
0.138673	0.064488
0	4.271022
0.635297	0.899894
1.56466	1.209306
0.255995	0.232954
0.127233	0.181469
0.575608	0.442379
1.161936	0.322812
0.255404	0.243334
1.778196	0.328833
0.284369	0.317736
0.616561	0.283626
13.81886	0.958136
0.127918	0.142634
0.639488	0.207517
0.396584	0.296903
0.360753	0.106142
0	0
0.596765	0.168368
0.146081	0.140916
0.447706	1.629134
0.374421	0.049583
0.119173	0.120406
0.13328	0.065951
1.749658	2.799452
0.177189	0.156989
0.491401	0.324401
0.141629	0.094356
0.120648	0.072873
3.852489	0
1.510013	0.783863
0.530176	0.211397
0.896389	0.474219
0.644758	0.157275
1.529943	1.002293
1.358575	0.500872
4.585005	0.793545
0.333831	0.2446
1.044294	0.172557
0	0
0.269684	0.172681
1.095526	0.544419
0.211022	0.133112
6.308735	6.650879
0.207686	0.146334
3.165085	18.00257
4.646927	9.293853
0.11969	0.089388
0.413401	0.370011
0	0
0.082769	0.066059
0.397228	0.149256
0.719719	0.488371
0.448641	0.314989
0.316863	0.380189
0.130398	0.104953
0.870765	0.184522
1.069556	0
0.08711	0.102335
0.435506	0.467975
0.95369	0.165339
0.465879	0.188506
3.557045	13.84957
0.857795	0.651409
0.172136	0.179702
0.297055	0.196039
3.520463	2.790864
15.50894	6.725522
0.225227	0.164672
0.928761	0.104983
1.605631	0.735358
0.48264	0.166724
0.324992	0.778907
0.645985	0.266177
0.156045	0.107748
0.098165	0.107944
0.176398	0.185963
0.272453	0.298569
0.334821	0.212009
0.132438	0.185095
0.37268	0.118268
3.023575	2.670138
0.549423	0.233487
1.908693	0.820496
0.145178	0.279581
0.679745	0.368406
0.095956	0.185381
0.164164	0.162436
0.173535	0.150106
0	1.274973
0	0.592141
0.785385	0.775166
0.68573	0.131445
0.130898	0.124576
0.492085	0.490477
0.206059	0.240583
0.049117	0.06834
0.184043	0.212252
0.107499	0.071464
0.364136	0.093932
0.357045	0.089842
0.255362	0.223329
1.062422	0.526932
2.42535	3.087668
0.254095	0.143326
0.134353	0.127413
0.367083	0.082724
11.56607	9.904969
0.166625	0.119468
0.36223	0.209549
0.728909	0.471428
0.0806	0.094162
0.110127	0.093046
0.129252	0.111197
0.082785	0.093033
0.444672	0.216074
0.217868	0.35549
0.168065	0.117093
0.370593	0.173649
0.061355	0.09118
0.124884	0.225643
0.657339	0.375836
0.311954	0.129243
0.254753	0.266825
0.302933	0.25158
1.876468	0.33256
16.59586	0
0.182373	0.259724
0.090004	0.137566
1.166667	0.362677
0.261007	0.142367
8.276883	0
25.043	27.50086
0.695426	0.73825
0.290255	0.090948
0.49722	0.118849
0.49729	0.471393
1.660928	1.753014
0.607827	0.522827
0.771282	0.559796
2.272057	0.9373
1.346105	0.298827
0.228529	0.257766
0.74763	0.458384
2.329415	1.738764
1.520753	1.359292
0.22064	0.11792
0.063182	0.097306
1.280073	0.192633
0.15814	0.132108
0.897343	1.583373
0.557753	0.276254
0.082001	0.177545
0.360286	0.395054
1.390507	1.166734
4.275046	2.76753
0.199343	0.064665
0.447387	0.108413
0.349337	0.442974
0.151375	0.136969
0.352621	0.089998
