Non-trivial	Trivial
0.588281	0.113826
0.307571	0.197001
0.105705	0.087157
0.222367	0.101764
0.135306	0.127742
0.694636	0.034427
0.035788	0.043192
0.167822	0.063806
0.061444	0.072749
0.189768	0.169895
0.277826	0.189251
0.364219	0.094209
0.18132	0.117822
0.120292	0.077969
0.1888	0.133266
0.345573	0.499836
0.128943	0.047065
0.142872	0.066292
0.079183	0.035286
0.682226	0.383367
0.713877	0.037991
0.090152	0.040874
0.276104	0.30281
0.046389	0.076735
0.092382	0.062862
0.08155	0.062978
1.042792	0.864895
1.384619	0.086058
0.033556	0.05327
0.191393	0.532071
0.126259	0.078655
0.05039	0.034193
0.054334	0.05966
0.071863	0.069144
0.047674	0.043242
3.444256	0
0.395998	0.156208
0.037845	0.050345
0.16268	0.061942
0.078381	0.050341
0.15219	0.075062
1.203891	0
0.246507	0.175777
0.097285	0.076252
0.168678	0.235518
0.088406	0.115499
0.112492	0.118857
0.290426	0.052311
0.195456	0.075567
0.169523	0.172859
0.174365	0.127262
0.103139	0.13016
0.27208	0.042785
0.098507	0.132916
0.030261	0.070513
0.126874	0.041653
0.08601	0.058653
0.167088	0.122562
0.081348	0.057006
0.180445	0.127424
0.064585	0.053945
0.131083	0.077286
0.071989	0.049563
0.086779	0.048261
0.060127	0.035801
0.082732	0.074386
0.089135	0.053622
0.086016	0.083717
0.038385	0.051325
0.066121	0.103583
0.163902	0.087274
0.287583	0.072532
0.2196	0.109858
0.068496	0.116129
0.126412	0.110985
0.083439	0.05757
0.064001	0.085764
0.194024	0.352157
0.144843	0.136256
0.339276	0.062556
0.047983	0.037384
0.096165	0.041791
0.06499	0.070315
1.462171	0.646046
0	0.020821
1.823027	0.349259
0.097679	0.116705
0.245386	0.13466
0.195142	0.254341
7.301003	4.954722
0.643444	0.537592
0.051168	0.027824
0.154856	0.080649
0.039917	0.042189
0.120614	0.11966
0.249033	0.097122
0.108428	0.084038
0.088676	0.098384
0.122235	0.081401
0.223561	0.133342
0.39062	0.29345
0.072158	0.083199
0.034715	0.230488
0.134507	0.140096
0.07619	0.059347
0.230881	0.146068
0.254965	0.260575
0.520953	0.230685
0.083743	0.039648
0.359831	0.198148
0.642427	0.509528
0.257204	0.211473
0.180842	0.383274
0.082171	0.054835
0.255332	0.322198
0.293936	0.177871
0.447256	0.383357
0.681402	0.517535
0.033631	0.039113
0.036261	0.048556
0	0.047634
0.046155	0.057917
0.935045	0.802134
0.114985	0.060695
0.065641	0.123485
0.207379	0.066424
0.189282	0.093923
0.150981	0.081248
0.070766	0.066676
0.120951	0.054739
0.070492	0.090074
0.227012	0.151444
0.096595	0.049403
0.150718	0.057909
0.160903	0.073531
0.010201	0.029119
0.616096	0.380963
0.471594	0.416219
0.038406	0.090868
0.308176	0.173375
0.591186	1.119143
0.066805	0.057024
1.109391	0.585626
0.059652	0.058734
0.035407	0.107308
0.470561	0.16023
0.038407	0.027014
0.071286	0.04941
0.299834	0.109131
0.053429	0.044473
0.258132	0.10092
0.186835	0.087272
0	0
0.152604	0.090346
0.343772	0.220718
0.046688	0.028841
0.128752	0.169981
0.061375	0.057905
0.325872	0.201427
0.140823	0.06208
0.371601	0.288189
0.075485	0.096787
0.070833	0.049343
0.456824	0.273575
0.867978	0.745675
0.066811	0.03249
0.795425	0
0.081406	0.073226
0.094559	0.144333
0.14717	0.195755
2.651161	1.069059
0.401962	0.078394
1.355221	1.373468
0.076996	0.077208
0.954091	0.157482
0.501647	0.145824
0.039582	0.064517
0	0.020979
0.148811	0.090624
0.027234	0.045331
0.115763	0.13937
0.812916	0.651124
