Non-trivial	Trivial
0.023937	0.047832
0.065384	0.03809
0.025481	0.036756
0.024358	0.037041
0.017386	0.039813
0.028253	0.045735
0.03213	0.036294
0.0466	0.049209
12.73509	7.449483
0.013635	0.044102
0.038826	0.034229
0.019678	0.032812
0.030007	0.057238
0.062323	0.071399
0.013791	0.036166
0.069982	0.054653
0.005139	0.037172
0.027912	0.049505
0.015645	0.052041
2.979378	3.443099
0.029443	0.031864
0.034855	0.069409
6.165624	2.063356
0.156026	0.129643
0.04241	0.043698
0.034807	0.042633
0.082516	0.051675
2.828088	1.816993
0.096401	0.070053
67.55366	55.83333
0.417619	0.270092
0.095549	0.087986
0.095388	0.078
0.009563	0.052657
0.016409	0.08126
0.156557	0.123267
0.045481	0.049471
5.326692	4.465931
0.077826	0.105556
0.051851	0.050497
0.043425	0.052435
0.057918	0.052271
0.035169	0.047386
0.037016	0.049823
0.045012	0.046312
0.532698	0.187486
0.078467	0.059497
0.053622	0.0729
0.080452	0.081381
0.021642	0.043716
0.025837	0.063024
0.025256	0.065711
0.185531	0.295245
0.235787	0.202129
0.135616	0.132043
0.4729	0.390506
0.029809	0.0442
0.027811	0.046906
0.048192	0.057465
0.044402	0.061764
0.088865	0.152626
0.03819	0.062974
0.07385	0.078001
0.065946	0.076047
0.088561	0.094584
4.792523	4.140806
0.688923	0.650019
0.50061	0.398306
0.021478	0.100417
0.04801	0.062426
0.084859	0.072757
0.042243	0.070457
0.097525	0.079766
0.433046	0.366163
0.184696	0.218901
0.135465	0.117869
0.147589	0.096241
0.064708	0.088627
0.178862	0.173308
0.036334	0.057654
12.85821	4.766596
0.056471	0.072911
0.187211	0.0875
0.977883	0.508682
0.024372	0.039355
0.532974	0.298672
0.618977	0.385744
0.023196	0.035669
0.363969	0.295396
0.494058	0.337051
0.392333	0.29499
0.453683	0.397282
0.038898	0.027857
7.316479	4.505064
0.300289	0.25605
0.026498	0.084244
0.028469	0.040502
5.202461	2.687441
0.115342	0.086129
0.202602	0.116411
0.160691	0.122001
0.126693	0.077232
0.082622	0.080395
0.601969	0.481557
0.016981	0.025598
0.053291	0.063858
0.189142	0.130626
278.2738	0
0.106653	0.107748
0.08707	0.095943
0.060522	0.083137
0.101605	0.110943
0.09435	0.129509
0.041697	0.042591
0.160144	0.066041
0.146195	0.090684
14.20095	4.844291
1.331817	1.043522
1.091525	0.400669
1.113559	1.023853
0.412611	0.260956
0.774014	0.532236
0.703432	0.554869
0.306943	0.29835
0.61692	0.630358
0.516153	0.343236
0.346416	0.189027
1.924145	0.766021
0.653245	0.634303
0.803716	0.652076
0.727182	0.641251
0.222897	0.166042
32.13837	4.761905
0.610144	0.197747
0.214518	0.158643
2.768162	2.785542
0.099047	0.07115
0.414656	0.31601
0.622592	0.534863
3.751975	3.93071
0.394052	0.251624
0.33149	0.296865
0.135573	0.098623
0.064754	0.06541
9.995935	3.111111
1.752595	1.295897
0.332867	0.351194
0.860079	0.544113
0.20083	0.171298
1.321848	0.825054
1.722956	1.166568
7.560976	2.836864
0.116071	0.158178
0.185357	0.233619
8.269855	4.545455
1.043446	0.64862
1.226512	0.643647
0.109069	0.085025
40.44615	17.89683
0.235172	0.266938
19.90741	10.18519
2.842882	0
0.194934	0.186579
1.783654	1.262604
0	0
0.144575	0.12928
0.271376	0.175116
0.939759	0.463728
1.845824	1.074295
1.422224	1.446273
0.124599	0.159627
0.401469	0.279357
3.577804	3.274015
0.218285	0.214142
0.415879	0.266486
0.412224	0.306337
0.408616	0.384554
51.16132	34.84627
1.266509	0.946309
0.903913	0.818812
0.295337	0.218236
2.307705	1.571957
6.618993	3.025504
0.33731	0.294704
0.716246	0.546883
9.082305	6.886757
0.641073	0.455314
0.579311	0.467448
0.337449	0.257037
0.265541	0.228814
0.220305	0.180169
0.160986	0.098004
0.581024	0.468691
0.753738	0.53665
0.579735	0.322379
0.348889	0.351574
3.805354	2.259903
1.068721	0.661532
3.588545	2.161563
0.278496	0.190075
0.946245	0.705407
0.178258	0.173194
0.150898	0.141055
0.525344	0.354616
1.098458	1.986587
4.052663	1.651488
1.249438	0.579864
0.153878	0.132862
0.305681	0.191216
2.833769	1.907378
0.6006	0.323698
0.079695	0.092955
0.119298	0.107684
0.173422	0.141533
0.142982	0.112552
0.364746	0.21891
0.303718	0.257207
1.685804	1.76043
7.730042	2.284871
0.117393	0.157335
0.146635	0.137886
0.087544	0.093928
7.651755	4.247762
0.141892	0.114976
1.007897	0.756335
1.288935	0.866427
0.165281	0.132233
0.183474	0.19195
0.204916	0.174525
0.098734	0.087595
0.591917	0.369505
0.103216	0.100303
0.127214	0.095283
0.362395	0.343189
0.136971	0.096444
0.341555	0.35759
0.471561	0.50276
0.538854	0.326827
0.223837	0.192393
0.273341	0.320117
1.664653	1.176518
0	0
0.105134	0.331774
0.158192	0.125005
2.404356	1.533961
0.717928	0.521704
13.95655	13
53.58383	51.90972
1.134644	0.732017
0.253946	0.207283
0.113074	0.151587
0.593337	0.529959
2.222834	1.645334
0.298718	0.208063
1.598535	0.730073
0.420829	0.345183
0.428196	0.404742
0.506489	0.424119
