Non-trivial	Trivial
0.394521	0.24718
6.068171	4.270687
0.794161	1.529525
0	44.19877
26.97115	17.86488
9.96588	0.985566
0.513355	0.14411
0.359671	0.23819
1.814035	1.077979
3.207073	3.763234
0.855648	0.720702
1.767194	0.940427
0.787797	0.760209
0.372926	0.328994
0.328127	0.366083
1.846019	0.504513
4.809406	3.20084
0.210858	0.196394
0.170966	0.099364
0.134184	0.162512
0.127309	0.107132
1.422232	0.992656
2.26122	3.584897
0.907948	0.959445
0.536559	0.342683
0.453808	0.364907
1.284112	0.950296
4.90539	5.623584
0.339634	0.331588
0.122262	0.118741
0.864817	1.370841
0.163725	0.11617
0.278077	0.199997
0	0.178676
0.484627	0.289611
4.726529	0.735121
0.207919	0.162632
0.513311	0.713645
0.67284	0.712972
0.205193	0.252866
1.031189	1.024123
0.187904	0.132707
0.400158	0.515668
0.11897	0.221144
0.223744	0.271147
0.075979	0.098944
2.100678	0.908425
0.394739	0.607918
0.320191	0.531214
0.461947	0.305651
0.271569	0.107166
1.025373	0.237219
3.855988	5.742069
1.13519	1.109735
0.198314	0.107646
0.078449	0.128266
0.13194	0.273396
1.827535	2.360424
0.158013	0.309846
0.584705	0.523088
0.210374	0.295521
5.695268	3.55541
0.171188	0.334181
0	0
0.173188	0.164472
0.022196	0.079646
0.287213	0.277544
0	0
2.811759	2.984131
0.094168	0.724258
0.40999	0.125884
0.520202	0.164152
0	0
1.354218	0.751056
0.200274	0.216795
0.786703	0.343586
0.139437	0.096101
0.1101	0.1594
0.419285	0.284434
1.087506	1.462711
0.783633	0.313235
0.107233	0.067561
0.124569	0.170658
0.135071	0.100451
1.61881	0.886492
0.197642	0.166878
2.05398	2.059617
1.260251	0.916437
1.510849	1.932899
0.163106	0.166155
0.146945	0.138816
0.276204	0.159017
0.177674	0.195962
0.353161	0.208469
0.409718	0.319066
0.095819	0.091682
0.789705	0.328859
1.686443	2.797845
0.159388	0.099438
0.158366	0.17176
0.681935	0.696125
0.236955	0.165295
0.217458	0.256386
0.532331	0.339662
0.740362	0.546112
0.216202	0.147564
0.336209	0.303715
0.130641	0.139393
0.52733	0.509974
0.145484	0.176547
0.184967	0.147072
0.150798	0.134317
0.425452	0.275111
0.116714	0.140985
0.508158	0.243505
1.348918	0.160714
0.600138	0.333334
0.813574	0.746586
0.257971	0.436363
0.257053	0.52824
0.240559	0.303363
0.298857	0.241138
0.146862	0.14837
0.142904	0.169838
0.088813	0.076275
0.058119	0.358445
0.395809	0.172045
0.434893	0.381036
1.47779	1.008155
0.221919	0.255306
0.45812	0.250849
0.423533	0.234166
0.603107	0.331439
0.216938	0.194065
0.70088	0.410092
0.226732	0.280632
3.996263	1.955568
1.989938	2.057254
0.520455	0.343199
